price,zip_code,construction_year,total_area_sqm,surface_land_sqm,nbr_bedrooms,fl_open_fire,fl_terrace,fl_garden,garden_sqm,fl_swimming_pool,subproperty_type_encoded,region_encoded,epc_encoded,state_encoded,province_encoded
619000.0,3550.0,2020.0,288.0,590.0,5.0,1.0,1.0,1.0,0.0,0.0,0,0,2,0,7
195000.0,8900.0,1962.5,166.0,240.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,0
299856.0,8660.0,1992.0,112.0,124.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
675000.0,8620.0,2005.0,84.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,4,1,0
255000.0,2000.0,1977.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,2
639000.0,7700.0,2008.0,234.0,1104.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,3,1,3
160000.0,2100.0,2023.0,92.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,3,0,2
425000.0,6640.0,2024.0,215.0,1407.0,3.0,0.0,1.0,1.0,1310.0,0.0,0,1,2,0,10
1290000.0,1000.0,1947.0,700.0,339.0,4.0,0.0,0.0,0.0,0.0,0.0,0,2,8,1,5
170000.0,1030.0,1975.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,5,0,5
279000.0,1082.0,1975.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,2,8,4,5
301160.0,2230.0,2022.0,93.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
265000.0,8660.0,1918.0,128.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,8,2,0
399500.0,8570.0,2021.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,0
314700.0,1120.0,2022.0,95.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2,1,5
311465.0,2360.0,1977.0,166.0,126.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,2
89000.0,6850.0,1994.5,134.0,770.0,2.0,0.0,1.0,1.0,580.0,0.0,0,1,9,2,10
120000.0,2100.0,1947.0,130.0,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,2
175000.0,2610.0,1977.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,2
279000.0,4400.0,2023.0,132.0,264.0,4.0,0.0,1.0,1.0,200.0,0.0,0,1,2,0,4
160000.0,7140.0,1955.0,92.0,482.0,3.0,0.0,0.0,1.0,400.0,0.0,0,1,9,5,3
990000.0,1200.0,2022.0,251.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0,2,3,0,5
195000.0,1080.0,1969.0,100.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,4,5,5
225000.0,7520.0,2020.0,166.0,600.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,8,5,3
510000.0,1651.0,1967.0,177.0,1139.0,4.0,0.0,1.0,1.0,825.0,0.0,0,0,5,1,6
485000.0,9500.0,1971.0,294.0,7973.0,4.0,1.0,0.0,1.0,2093.0,0.0,0,0,5,1,1
245000.0,8560.0,1918.0,166.0,400.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,5,2,0
165000.0,4020.0,2022.0,75.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,3,1,4
149000.0,8400.0,2008.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,0
275000.0,9770.0,1954.0,211.0,2038.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,2,1
199000.0,6061.0,1950.0,100.0,547.0,4.0,1.0,0.0,0.0,0.0,0.0,0,1,8,0,3
465000.0,8500.0,2021.0,110.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0
145000.0,4400.0,1959.0,193.0,0.0,4.0,0.0,1.0,1.0,126.0,0.0,0,1,7,2,4
347500.0,9450.0,1972.0,123.0,185.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,0,1
208890.0,2381.0,2022.0,79.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
200000.0,1853.0,1970.0,81.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,4,0,6
275000.0,6700.0,1975.0,110.0,250.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,8,5,10
288500.0,3800.0,2024.0,104.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,7
189000.0,9500.0,1918.0,94.0,267.0,2.0,0.0,1.0,1.0,197.0,0.0,0,0,4,2,1
625000.0,1040.0,1935.0,166.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,2,7,1,5
343000.0,4300.0,1973.0,178.0,289.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,2,1,4
795000.0,9831.0,2001.0,166.0,740.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2,0,1
290000.0,9100.0,2021.0,224.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0,2,2,1
229000.0,1500.0,2017.5,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,6
155000.0,5574.0,1935.0,132.0,960.0,3.0,0.0,1.0,1.0,960.0,0.0,0,1,7,2,8
299000.0,8430.0,2021.0,79.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0
440000.0,4000.0,2022.0,125.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,4
459361.0,7760.0,2020.0,164.0,724.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,3
270000.0,8434.0,2001.0,62.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,4,1,0
125000.0,8501.0,1983.0,166.0,246.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,0
419207.0,9100.0,1970.0,166.0,235.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
179000.0,8500.0,1983.0,166.0,165.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,8,1,0
400700.0,1480.0,1976.0,203.0,375.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,9
395000.0,1330.0,1960.0,110.0,603.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,7,5,9
336000.0,8630.0,2023.0,114.0,0.0,3.0,0.0,1.0,1.0,52.0,0.0,1,0,2,0,0
269900.0,4100.0,2022.0,121.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,3,0,4
275000.0,1640.0,1967.0,112.0,90.0,2.0,0.0,0.0,1.0,42.0,0.0,0,0,4,2,6
261500.0,9880.0,2022.0,74.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,1
159000.0,8530.0,1983.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,8,5,0
250000.0,6511.0,1984.0,166.0,1500.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,7,1,3
975000.0,8300.0,2023.0,67.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,0
175000.0,7060.0,2021.0,95.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,4,1,3
209000.0,8301.0,2001.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0
240000.0,1070.0,1975.0,95.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,5,1,5
249000.0,5300.0,2021.0,87.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,8
615671.0,1500.0,1967.0,225.0,469.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,6
247500.0,3840.0,2023.0,89.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,2,1,7
459000.0,6860.0,1980.0,230.0,1869.0,5.0,0.0,1.0,1.0,1600.0,0.0,0,1,8,0,10
339000.0,2180.0,1977.0,99.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,2,1,2
368000.0,8470.0,2024.0,166.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
230000.0,4040.0,1966.0,166.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0,1,5,0,4
290000.0,2060.0,1958.0,180.0,104.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,8,2,2
283000.0,3200.0,1996.0,81.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,3,1,6
219000.0,4700.0,2024.0,59.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,4
359000.0,1702.0,1967.0,160.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,6
265000.0,4051.0,2010.0,103.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,4
385000.0,2470.0,1956.0,246.0,589.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,3,1,2
173500.0,8400.0,2008.0,92.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
210000.0,2300.0,1977.0,119.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,0,3,5,2
262947.0,2500.0,2022.0,89.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,2,0,2
536199.0,9620.0,1972.0,176.0,561.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
612000.0,3128.0,2023.0,270.0,1174.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,2,1,6
179500.0,8400.0,1969.0,84.0,0.0,2.0,0.0,0.0,1.0,21.0,0.0,1,0,8,1,0
140000.0,6730.0,1995.0,100.0,90.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,5,1,10
308000.0,8430.0,2005.5,166.0,157.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0
270000.0,2050.0,1977.0,87.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,2
180000.0,2230.0,1968.0,166.0,512.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,2
360000.0,1420.0,1976.0,150.0,104.0,3.0,0.0,0.0,1.0,25.0,0.0,0,1,7,0,9
857479.0,8530.0,1983.0,163.0,2084.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0
620000.0,1420.0,1972.0,320.0,1030.0,5.0,0.0,0.0,1.0,800.0,0.0,0,1,5,1,9
549000.0,2300.0,2022.0,210.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,2
440000.0,1083.0,1979.0,165.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,5,5,5
85000.0,6020.0,1950.0,173.0,593.0,2.0,0.0,0.0,1.0,450.0,0.0,0,1,7,1,3
580000.0,1850.0,1996.0,270.0,220.0,4.0,0.0,1.0,1.0,100.0,0.0,0,0,3,0,6
398000.0,3770.0,1956.0,316.0,845.0,5.0,0.0,1.0,1.0,692.0,0.0,0,0,4,1,7
272000.0,9700.0,2021.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,1
85000.0,4102.0,1919.0,100.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0,1,9,2,4
260000.0,8554.0,1930.0,186.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0
350000.0,8630.0,2023.0,131.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,0
445000.0,9040.0,1938.0,180.0,0.0,2.0,0.0,0.0,1.0,40.0,0.0,0,0,3,0,1
349000.0,4671.0,2022.0,112.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,4
299000.0,5100.0,1982.0,230.0,282.0,4.0,0.0,0.0,1.0,150.0,0.0,0,1,8,2,8
195000.0,9660.0,1950.0,295.0,371.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2,1
370000.0,8000.0,1978.0,125.0,70.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,3,0,0
329000.0,2490.0,1977.0,165.0,800.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,4,1,2
460000.0,6792.0,2005.0,145.0,1149.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,4,0,10
350000.0,4750.0,2023.0,74.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,4
198500.0,7060.0,2023.0,78.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,3
466000.0,6780.0,2023.0,231.0,297.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,2,0,10
315000.0,2240.0,1977.0,93.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,2
384000.0,1000.0,1975.0,110.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,5,0,5
358000.0,2880.0,1966.0,166.0,245.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,4,1,2
340000.0,5100.0,2023.0,120.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,2,0,8
80000.0,7080.0,1989.0,102.0,170.0,2.0,0.0,0.0,1.0,1.0,0.0,0,1,8,2,3
272000.0,7000.0,2022.0,92.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,1,2,0,3
417500.0,2800.0,2024.0,130.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,2,1,2
225000.0,9660.0,1965.0,185.0,288.0,3.0,0.0,0.0,1.0,160.0,0.0,0,0,8,5,1
300000.0,7181.0,2018.0,83.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,3
319500.0,2470.0,2024.0,100.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
498000.0,2811.0,2012.0,154.0,395.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,2
275000.0,2220.0,2003.0,112.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0,3,1,2
335750.0,8370.0,2001.0,83.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
229000.0,2350.0,2005.0,70.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,4,1,2
311732.0,3320.0,1970.0,126.0,345.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,6
170000.0,6180.0,1950.0,166.0,276.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,8,1,3
439000.0,2340.0,1977.0,278.0,2637.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,7,2,2
549000.0,9340.0,2023.0,223.0,384.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,1
715000.0,1560.0,1988.0,315.0,902.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,5,1,6
890000.0,8600.0,1930.0,480.0,2356.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,3,0,0
389000.0,1140.0,1931.0,130.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,2,7,1,5
229000.0,3580.0,1949.0,163.0,1682.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,5,2,7
165000.0,6040.0,1950.0,166.0,200.0,1.0,0.0,1.0,1.0,200.0,0.0,0,1,9,2,3
215000.0,1020.0,1935.0,90.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,2,9,2,5
795000.0,2020.0,1971.0,354.0,443.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,8,2,2
445000.0,1190.0,1930.0,129.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,7,2,5
389000.0,1200.0,2024.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,3,0,5
369000.0,3360.0,1966.0,209.0,1100.0,4.0,1.0,0.0,1.0,0.0,0.0,0,0,7,2,6
495000.0,1800.0,1905.0,200.0,100.0,4.0,0.0,1.0,1.0,1.0,0.0,0,0,3,1,6
311191.0,2500.0,2024.0,93.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
449000.0,4140.0,2003.0,175.0,970.0,6.0,0.0,1.0,1.0,840.0,0.0,0,1,4,1,4
229000.0,1500.0,1967.0,166.0,145.0,3.0,1.0,0.0,1.0,0.0,0.0,0,0,7,2,6
110000.0,7850.0,1935.0,85.0,250.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,7,1,3
224000.0,2610.0,1965.0,97.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,4,1,2
266725.0,8460.0,2008.0,92.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0
995000.0,8300.0,1966.0,194.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,0,3,0,0
345620.0,3650.0,2022.0,160.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,7
415500.0,2220.0,2023.0,111.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1,0,2,0,2
499000.0,9190.0,1970.0,191.0,885.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,7,1,1
775000.0,2920.0,1958.0,288.0,2000.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,8,1,2
349000.0,1650.0,1935.0,140.0,340.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,7,5,6
295000.0,4340.0,1959.0,110.0,236.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,4,5,4
335000.0,1180.0,1930.0,114.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,7,1,5
189999.0,6150.0,1984.0,143.0,650.0,3.0,0.0,1.0,1.0,490.0,0.0,0,1,8,1,3
654181.0,9270.0,1976.0,165.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
400000.0,1090.0,1926.0,210.0,225.0,4.0,0.0,1.0,1.0,225.0,0.0,0,2,9,2,5
400000.0,9040.0,1930.0,161.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,1
425000.0,1050.0,1920.0,80.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,8,1,5
349500.0,1830.0,2017.5,109.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,6
553789.0,8540.0,1983.0,163.0,627.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,0
335000.0,8450.0,2008.0,78.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,0
345000.0,2260.0,1967.0,204.0,2300.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,2
270850.0,4000.0,2022.0,99.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,3,0,4
589000.0,8310.0,2024.0,166.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
521500.0,1160.0,2023.0,105.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
255000.0,8560.0,1939.0,187.0,469.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,7,5,0
370000.0,3090.0,1991.0,109.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,6
319000.0,2100.0,1918.0,166.0,125.0,3.0,1.0,0.0,0.0,0.0,0.0,0,0,5,1,2
173520.0,7130.0,2023.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,3
299000.0,2440.0,2023.0,92.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
412000.0,8340.0,1978.0,141.0,430.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,1,0
180000.0,6920.0,2023.0,79.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,10
580000.0,8000.0,1978.0,326.0,167.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,8,2,0
528200.0,1880.0,1967.0,166.0,470.0,3.0,1.0,0.0,1.0,0.0,0.0,0,0,7,1,6
255000.0,1020.0,1951.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,2,5,1,5
417000.0,1400.0,2022.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,9
495000.0,8570.0,1900.0,107.0,5555.0,3.0,1.0,0.0,1.0,0.0,0.0,0,0,7,4,0
270000.0,8660.0,1936.0,174.0,200.0,3.0,0.0,0.0,1.0,92.0,0.0,0,0,4,1,0
170000.0,7801.0,2024.0,111.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1,1,5,2,3
220000.0,4357.0,1973.0,115.0,109.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,8,1,4
399000.0,2610.0,2023.0,86.0,0.0,2.0,0.0,1.0,1.0,80.0,0.0,1,0,2,0,2
435000.0,8650.0,2022.0,153.0,362.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
424500.0,2800.0,1966.0,142.0,0.0,3.0,0.0,1.0,1.0,43.0,0.0,0,0,7,1,2
630000.0,3110.0,2023.0,240.0,792.0,4.0,1.0,1.0,1.0,460.0,0.0,0,0,2,0,6
255750.0,8570.0,2022.0,1030.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,0
325000.0,7180.0,2018.0,88.0,0.0,2.0,1.0,0.0,1.0,30.0,0.0,1,1,2,0,3
340000.0,9000.0,2022.0,68.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,1
353900.0,1350.0,1976.0,134.0,330.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,9
165000.0,8660.0,1990.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0,0
349000.0,2360.0,1975.0,160.0,293.0,3.0,1.0,1.0,1.0,150.0,0.0,0,0,4,1,2
399500.0,4120.0,1980.0,150.0,803.0,3.0,1.0,0.0,1.0,550.0,0.0,0,1,8,1,4
390000.0,1180.0,1975.0,99.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
263666.0,8660.0,2017.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0
190000.0,9340.0,1972.0,145.0,165.0,3.0,0.0,0.0,1.0,60.0,0.0,0,0,7,1,1
225000.0,1200.0,1940.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,8,2,5
150000.0,9100.0,1972.0,95.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,3,1,1
306120.0,5640.0,2023.0,95.0,0.0,2.0,1.0,1.0,1.0,56.0,0.0,1,1,2,0,8
200000.0,1300.0,1970.0,85.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1,1,5,1,9
359500.0,1090.0,2022.0,102.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,2,2,1,5
290000.0,8660.0,2016.0,103.0,0.0,2.0,0.0,1.0,1.0,40.0,0.0,1,0,2,0,0
382000.0,1082.0,1975.0,133.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,2,5,0,5
220000.0,3300.0,1978.0,91.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,3,1,6
359000.0,9100.0,1965.0,160.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,4,1,1
269900.0,6880.0,2023.0,105.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,2,0,10
499000.0,6990.0,2010.0,310.0,1358.0,4.0,1.0,1.0,1.0,1358.0,0.0,0,1,4,1,10
220000.0,6740.0,2023.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0,10
99900.0,2440.0,1989.0,28.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,4,1,2
579000.0,2610.0,1958.0,190.0,152.0,3.0,0.0,1.0,1.0,82.0,0.0,0,0,4,0,2
169000.0,9300.0,1965.0,63.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,4,0,1
395000.0,9050.0,2017.0,110.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
330000.0,1400.0,1976.0,108.0,420.0,2.0,1.0,1.0,1.0,300.0,0.0,0,1,8,1,9
174900.0,1070.0,1974.0,65.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2,5,2,5
1100000.0,1050.0,1907.0,250.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,2,5,1,5
381269.0,1480.0,1976.0,183.0,492.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,9
295900.0,8600.0,2023.0,95.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,0
348000.0,9620.0,1955.0,163.0,1142.0,5.0,0.0,1.0,1.0,1142.0,0.0,0,0,7,1,1
750000.0,2520.0,2007.0,430.0,750.0,5.0,0.0,1.0,1.0,540.0,0.0,0,0,2,1,2
250000.0,7000.0,1974.0,166.0,194.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,9,1,3
480000.0,1310.0,1976.0,180.0,832.0,4.0,0.0,1.0,0.0,0.0,0.0,0,1,8,5,9
419000.0,8200.0,1990.0,200.0,424.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,7,1,0
540000.0,2390.0,1958.0,158.0,499.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,2
472850.0,8020.0,2023.0,166.0,308.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0
418200.0,9470.0,1972.0,184.0,276.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,1
150000.0,4000.0,1959.0,74.0,83.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,4,5,4
275000.0,4020.0,1955.0,166.0,150.0,3.0,1.0,0.0,1.0,90.0,0.0,0,1,3,1,4
316500.0,1785.0,2023.0,116.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,6
372611.0,2500.0,2022.0,129.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,2,0,2
299000.0,2275.0,1981.0,140.0,925.0,2.0,0.0,0.0,1.0,925.0,0.0,0,0,7,5,2
457308.0,9340.0,1972.0,166.0,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,7,1,1
490000.0,1320.0,2023.0,212.0,974.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,3,0,9
210000.0,7390.0,1989.0,309.0,160.0,5.0,1.0,1.0,0.0,0.0,0.0,0,1,8,5,3
187000.0,3910.0,1980.0,92.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,7,1,7
210000.0,1081.0,1975.0,85.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2,8,0,5
298986.0,4342.0,2022.0,110.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0,4
845000.0,1170.0,2019.0,187.0,270.0,4.0,0.0,1.0,0.0,0.0,0.0,0,2,4,1,5
410250.0,9300.0,2021.0,97.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,1
305000.0,7000.0,2022.0,132.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1,1,4,0,3
225000.0,9300.0,1899.0,166.0,90.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,5,0,1
192000.0,9000.0,1992.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,7,1,1
515000.0,1840.0,1967.0,180.0,646.0,4.0,0.0,0.0,1.0,476.0,0.0,0,0,7,1,6
509000.0,1200.0,2023.0,120.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,2,2,0,5
125000.0,6220.0,2018.0,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,5,0,3
465000.0,8300.0,2024.0,70.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0
109000.0,9300.0,2021.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,7,1,1
